#,,Whisky,Stated Age,Strength,Size,Rating,Votes,
"242","","Ardbeg 1974","","52","700 ml","93.74","30",""
"263","","Springbank 1966?Local Barley","31","52","700 ml","93.67","20",""
"272","","Ardbeg 1967 SV?Vintage Collection - Dumpy","30","52","700 ml","93.66","44",""
"283","","Ardbeg 1974","","52","700 ml","93.63","26",""
"351","","Springbank 1965?Local Barley","36","52","700 ml","93.49","42",""
"368","","Ardbeg 1967 SV?Vintage Collection - Dumpy","29","52","700 ml","93.45","22",""
"433","","Glenfarclas 1961?The Family Casks (Release III)","","52","700 ml","93.33","23",""
"461","","Macallan 1966 SV?Vintage Collection - Dumpy","30","52","700 ml","93.3","22",""
"482","","Springbank 1964 CA?Authentic Collection","34","52","700 ml","93.27","15",""
"484","","Glenfarclas 1962?The Family Casks (Release III)","46","52","700 ml","93.26","25",""
"529","","Glen Grant 1964 SV?The Decanter Collection","42","52","700 ml","93.2","62",""
"545","","Ardbeg 1967 SV?Vintage Collection - Dumpy","30","52","700 ml","93.18","45",""
"596","","Springbank 1969 SV?Vintage Collection - Dumpy","28","52","700 ml","93.11","21",""
"622","","Springbank 1966?Local Barley","30","52","750 ml","93.07","18",""
"633","","Bowmore 1970 SV?Vintage Collection - Decanter","35","52","700 ml","93.06","40",""
"657","","Caperdonich 1972 TWA?Private Stock","39","52","700 ml","93.03","92",""
"702","","Springbank 1969 SV?Vintage Collection - Dumpy","26","52","700 ml","93","15",""
"715","","Glenfarclas 1959 SV?Vintage Collection - Dumpy","35","52","700 ml","92.96","27",""
"757","","Ardbeg 1975?Hong Kong Duty Free","","52","700 ml","92.89","37",""
"769","","Springbank 1969 SV?Vintage Collection - Dumpy","27","52","700 ml","92.88","21",""
"814","","Glenrothes 1966?Single Cask","36","52","700 ml","92.83","20",""
"816","","Ardbeg 1974?Flying Turf","","52","700 ml","92.83","50",""
"889","","Longmorn 1968 JW?Old Train Line","35","52","700 ml","92.76","33",""
"915","","Glenfarclas 1967?The Family Casks (Release Sp15)","","52","700 ml","92.73","28",""
"925","","Isle of Jura 1966 SV?Vintage Collection - Dumpy","30","52","700 ml","92.72","27",""
"942","","Ardbeg 1974 DL?Old & Rare - The Platinum Selection","27","52","700 ml","92.7","29",""
"4","","Bowmore 1966 Sa?Bouquet","","53","750 ml","95.87","69",""
"24","","Ardbeg 1976?The Ardbeg Committee","","53","700 ml","94.89","47",""
"40","","Ardbeg 1976?Feis Ile 2002","","53","700 ml","94.72","95",""
"88","","Highland Park 1955 It?Special Selection","30","53","750 ml","94.36","41",""
"97","","Springbank 1966?Local Barley","33","53","700 ml","94.29","30",""
"101","","Springbank 1966?Local Barley","33","53","700 ml","94.28","20",""
"146","","Ardbeg 1976","","53","700 ml","94.03","77",""
"155","","Ardbeg 1974","","53","700 ml","94","23",""
"237","","Glendronach 1972?Single Cask","39","53","700 ml","93.75","28",""
"241","","Talisker 1955 GM?Cask Strength","","53","700 ml","93.74","68",""
"243","","Ardbeg 1967 SV?Vintage Collection - Dumpy","28","53","700 ml","93.74","75",""
"268","","Ardbeg 1967 SV?Vintage Collection - Dumpy","28","53","700 ml","93.67","128",""
"269","","Rechlerich 1964 NCS","40","53","700 ml","93.67","149",""
"303","","Caperdonich 1966 SV","32","53","700 ml","93.59","35",""
"305","","Longrow 1973 RWD","","53","750 ml","93.58","42",""
"321","","Macallan 1970 GM?Speymalt","37","53","750 ml","93.56","18",""
"325","","Ardbeg 1974","","53","700 ml","93.55","44",""
"377","","Bowmore 1972","27","53","700 ml","93.43","25",""
"390","","Springbank 1966?Local Barley","31","53","700 ml","93.41","21",""
"408","","Macallan 62-year-old?Lalique","62","53","700 ml","93.38","15",""
"445","","Glendronach 1972?Single Cask","37","53","700 ml","93.32","104",""
"459","","Ardbeg 1974?Single Cask","","53","700 ml","93.3","52",""
"476","","Macallan 1966 SV?Vintage Collection - Dumpy","31","53","700 ml","93.27","17",""
"499","","Glen Grant 1954 GM?Celtic Series - Book of Kells","59","53","700 ml","93.24","19",""
"506","","Springbank 1970 SV?Cask Strength Collection","37","53","700 ml","93.23","33",""
"507","","Springbank 1966?Local Barley","31","53","700 ml","93.23","43",""
"510","","Springbank 1966?Local Barley","","53","700 ml","93.23","29",""
"533","","Blairfindy 1964 BA Presentation Edition?Raw Cask","45","53","700 ml","93.2","45",""
"578","","Ardbeg 1975","","53","700 ml","93.13","127",""
"579","","Springbank 1970 SV?Cask Strength Collection","36","53","700 ml","93.13","50",""
"597","","Glenrothes 1969 MNC?Rare Vintage","","53","700 ml","93.1","34",""
"656","","Ardbeg 1974","","53","700 ml","93.03","36",""
"684","","Ardbeg 1967 SV?Vintage Collection - Miniature","28","53","50 ml","93","17",""
"703","","Laphroaig 21-year-old Heathrow?Cask Strength","21","53","700 ml","92.99","85",""
"706","","Longmorn 1964 GM?Celtic Series - Book of Kells","46","53","700 ml","92.98","117",""
"707","","Fettercairn 1978 UD?Ukrainian Whisky Connoisseurs Club's Choice","35","53","700 ml","92.98","130",""
"747","","Glen Grant 1956 GM","","53","700 ml","92.91","36",""
"765","","Glen Grant 1969 AD?Distillery","31","53","700 ml","92.88","37",""
"767","","Ardbeg 1973 Ses","15","53","750 ml","92.88","28",""
"790","","Laphroaig 21-year-old Heathrow?Cask Strength","21","53","750 ml","92.86","39",""
"818","","Macallan 1971 SV?Vintage Collection - Dumpy","27","53","700 ml","92.83","31",""
"854","","Springbank 1965 Soh","29","53","750 ml","92.8","17",""
"863","","Macallan 1974 AT","22","53","700 ml","92.79","44",""
"868","","Glenfarclas 1953?The Family Casks","53","53","700 ml","92.78","25",""
"967","","Laphroaig 1969 SeS?Ship Label - Cork Stopper","16","53","750 ml","92.67","17",""
"994","","Redbreast 27-year-old","27","53","700 ml","92.64","24",""
"997","","Springbank 1993 FtF","","53","700 ml","92.63","37",""
"20","","Laphroaig 1970 RWD","","54","750 ml","94.95","61",""
"27","","Ardbeg 1967 Kb","29","54","700 ml","94.86","39",""
"29","","Springbank 1969 SV?Cask Strength Collection","40","54","700 ml","94.8","80",""
"41","","Ardbeg 1976","","54","700 ml","94.71","85",""
"72","","Springbank 1966?Local Barley","31","54","750 ml","94.5","19",""
"75","","Springbank 1965 CA?Distillery Label","","54","700 ml","94.47","22",""
"89","","Macallan 1970?Fine & Rare","32","54","700 ml","94.35","19",""
"118","","Ardbeg 1974 Provenance?2nd Release","23","54","750 ml","94.15","62",""
"165","","Ardbeg 1974","","54","700 ml","93.95","24",""
"183","","Springbank 1966?Local Barley","32","54","700 ml","93.92","16",""
"192","","Talisker 1956 GM?Original Cask - Natural High Strength","","54","750 ml","93.89","50",""
"200","","Springbank 1966?Local Barley","31","54","700 ml","93.85","22",""
"204","","Ardbeg 1974","","54","700 ml","93.84","33",""
"212","","Macallan 1965 MMcK?C?rn M?r Celebration of the Cask","43","54","700 ml","93.81","19",""
"216","","Glendronach 1972?Single Cask - Batch 1","37","54","700 ml","93.81","146",""
"223","","Glendronach 1972?Single Cask - Batch 5","39","54","700 ml","93.79","112",""
"258","","Laphroaig 1966 It","18","54","750 ml","93.68","24",""
"297","","Macallan 1961","","54","700 ml","93.6","17",""
"310","","Springbank 1966?Local Barley","34","54","750 ml","93.57","17",""
"320","","Largiemeanoch 1967","12","54","757 ml","93.56","21",""
"334","","Springbank 1969 SV?Rare Reserve","34","54","700 ml","93.54","50",""
"335","","Glenfarclas 1957?The Family Casks","49","54","700 ml","93.53","22",""
"349","","Glendronach 1972?Single Cask","37","54","700 ml","93.5","38",""
"369","","Springbank 1966?Local Barley","32","54","700 ml","93.44","20",""
"386","","BenRiach 1966 GM?Celtic Series - Book of Kells","50","54","700 ml","93.42","39",""
"415","","Macallan 18-year-old CA?Dumpy Bottle","18","54","750 ml","93.36","28",""
"416","","Springbank 1966?Local Barley","","54","700 ml","93.36","16",""
"428","","Ardbeg 1975?Committee X-mas bottle","","54","700 ml","93.34","96",""
"429","","Springbank 1966?Local Barley","32","54","700 ml","93.34","36",""
"479","","Glenfarclas 1962?The Family Casks","44","54","700 ml","93.27","39",""
"492","","Springbank 1969 SV?Vintage Collection - Dumpy","27","54","700 ml","93.25","18",""
"495","","Ardbeg 1975 GM?Special Selection","13","54","750 ml","93.25","29",""
"502","","Glengoyne 1969?The Farewell Dram","","54","700 ml","93.24","49",""
"534","","Laphroaig 1974 SV?Vintage Collection - Dumpy","16","54","750 ml","93.19","28",""
"543","","Ardbeg 1975 GM?Special Selection","13","54","750 ml","93.18","26",""
"583","","Macallan 1971 SV?Vintage Collection - Dumpy","27","54","700 ml","93.12","30",""
"667","","Ardbeg 1965 CA?Dumpy Bottle","24","54","750 ml","93.02","57",""
"711","","Clynelish 1973 SV?Prestonfield","33","54","700 ml","92.97","133",""
"849","","Glenglassaugh 37-year-old?Rare Cask Series","37","54","200 ml","92.8","134",""
"860","","Ledaig 1972 JM?Fine Malt Selection - Miniature","18","54","50 ml","92.79","17",""
"900","","Port Ellen 1983 DL?Old & Rare - The Platinum Selection","23","54","700 ml","92.75","59",""
"911","","The Whisky that Cannot be Named 1953 AD","50","54","700 ml","92.74","56",""
"929","","Springbank 1968 IM?Chieftain's Choice","40","54","700 ml","92.71","40",""
"934","","Highland Park 1973?Single Cask","33","54","750 ml","92.71","57",""
"977","","Brora 10th Release?Diageo Special Releases 2011","32","54","700 ml","92.66","300",""
"991","","Glen Garioch 1973?Single Cask","40","54","700 ml","92.64","62",""
"993","","Ardbeg 1974 CA?Authentic Collection - 150th Anniversary Bottling","18","54","750 ml","92.64","28",""
"999","","Ardbeg 1974 WM?Barrel Selection","18","54","700 ml","92.63","28",""
"71","","Ardbeg 1974 Provenance?4th Release","","55","750 ml","94.5","41",""
"83","","Ardbeg 1976?The Ardbeg Committee","","55","700 ml","94.39","48",""
"92","","Springbank 1966?Local Barley","33","55","700 ml","94.32","21",""
"125","","Ardbeg 1974 Provenance?3rd Release","25","55","750 ml","94.13","63",""
"149","","Glenugie 1966 RWD","","55","750 ml","94","41",""
"180","","Springbank 1966?Local Barley","32","55","700 ml","93.93","17",""
"287","","Ardbeg 1974 Provenance?1st Release","","55","700 ml","93.62","180",""
"326","","Springbank 1966?Local Barley","32","55","700 ml","93.55","22",""
"366","","Springbank 1966?Local Barley","32","55","700 ml","93.45","24",""
"379","","Glen Grant 1956 GM?Connoisseurs Choice","65","55","700 ml","93.42","25",""
"387","","Glengoyne 1972 MoS?Diamonds","","55","700 ml","93.42","268",""
"407","","Glenfarclas 1970?The Family Casks (Release A13)","","55","700 ml","93.38","19",""
"409","","Highland Park 1956 GM","30","55","750 ml","93.37","22",""
"424","","Springbank 1966?Local Barley","32","55","750 ml","93.35","23",""
"497","","Macallan 1969 DT?Rare Auld","36","55","700 ml","93.25","19",""
"558","","Ardbeg 1974 MC","19","55","700 ml","93.15","22",""
"609","","Macallan 1968 SV?Vintage Collection - Dumpy","30","55","700 ml","93.08","15",""
"610","","Ardbeg 1974 CA?Authentic Collection - 150th Anniversary Bottling","18","55","750 ml","93.08","15",""
"617","","Glenfarclas 1959?The Family Casks (Release Sp15)","54","55","700 ml","93.08","27",""
"685","","Glen Grant 1969 BR?Berrys' Own Selection","32","55","700 ml","93","17",""
"717","","Bowmore 1983 Vintage?Warehouse No. 1 Vaults","","55","700 ml","92.96","26",""
"796","","Bowmore 1983?Feis Ile 2011","28","55","700 ml","92.86","25",""
"829","","Port Ellen 1983 JW?Charity Bottling Kreuzritter","26","55","700 ml","92.82","75",""
"835","","Macallan 1964 SV?Vintage Collection - Dumpy","28","55","700 ml","92.82","17",""
"861","","Brora 6th Release?Diageo Special Releases 2007","30","55","700 ml","92.79","348",""
"874","","Springbank 10-year-old","10","55","750 ml","92.77","17",""
"876","","Brora 2nd Release?Diageo Special Releases 2003","30","55","700 ml","92.77","302",""
"892","","Brora 5th Release?Diageo Special Releases 2006","30","55","700 ml","92.75","317",""
"893","","Ardbeg 1973 DE","17","55","750 ml","92.75","42",""
"899","","Glen Grant 1965 SV?Millennium 2000","34","55","700 ml","92.75","19",""
"916","","Port Ellen 1983 TWA?Private Stock","27","55","700 ml","92.73","58",""
"918","","Highland Park 1972 TB","24","55","700 ml","92.73","18",""
"923","","Brora 1976 DL?Platinum Selection","30","55","700 ml","92.72","46",""
"968","","Glen Garioch 1968?Individual Cask Bottling","34","55","700 ml","92.67","15",""
"970","","Glenfarclas 1962?The Family Casks (Release VI)","","55","700 ml","92.67","17",""
"13","","Springbank 1966?Local Barley","","56","700 ml","95.12","27",""
"15","","Ardbeg 1976?Manager's Choice","","56","700 ml","95.09","47",""
"139","","Springbank 1966?Local Barley","32","56","700 ml","94.07","30",""
"198","","Longrow 1974 Sa","","56","750 ml","93.86","46",""
"208","","Ord 1962 RWD?Highland Single Malt","26","56","750 ml","93.83","16",""
"221","","Balvenie 1974 RWD","","56","750 ml","93.79","19",""
"291","","Clynelish 12-year-old?Ainslie & Heilbron","12","56","750 ml","93.61","46",""
"300","","Laphroaig 1981","27","56","700 ml","93.59","135",""
"341","","Clynelish 12-year-old?Ainslie & Heilbron","12","56","750 ml","93.52","23",""
"410","","Glenfarclas 1952?The Family Casks","53","56","700 ml","93.37","30",""
"463","","Port Ellen 1982 MoS?Diamonds","","56","700 ml","93.29","168",""
"471","","Glenfarclas 1963?The Family Casks","43","56","700 ml","93.28","43",""
"511","","Brora 3rd Release?Diageo Special Releases 2004","30","56","700 ml","93.23","378",""
"574","","Linkwood 1957 McE?Pure Scotch Whisky","12","56","750 ml","93.13","25",""
"683","","Springbank 1968 IM?Dun Bheagan","37","56","700 ml","93","34",""
"689","","Glen Garioch 1968?Individual Cask Bottling","29","56","700 ml","93","40",""
"692","","Method and Madness 28-year-old?Ruby Port Single Cask","28","56","700 ml","93","19",""
"698","","Clynelish 12-year-old?Ainslie & Heilbron","12","56","750 ml","93","29",""
"714","","Lagavulin 1985?Diageo Special Releases 2007","21","56","700 ml","92.96","545",""
"764","","Brora 4th Release?Diageo Special Releases 2005","30","56","700 ml","92.88","284",""
"788","","Ardbeg 1974 CA?Authentic Collection - 150th Anniversary Bottling","18","56","700 ml","92.86","23",""
"851","","Springbank 1969 SV?Rare Reserve","34","56","700 ml","92.8","53",""
"896","","Clynelish 12-year-old?Ainslie & Heilbron","12","56","750 ml","92.75","27",""
"913","","Springbank 1972 CA?Authentic Collection","20","56","700 ml","92.74","36",""
"930","","Longmorn 1964 GM","20","56","750 ml","92.71","19",""
"933","","Glen Garioch 1968?Individual Cask Bottling","29","56","700 ml","92.71","44",""
"986","","Lagavulin 1985?Diageo Special Releases 2007","21","56","750 ml","92.64","48",""
"987","","Brora 1970 DL?Old & Rare - The Platinum Selection","34","56","700 ml","92.64","26",""
"990","","Clynelish 12-year-old?Ainslie & Heilbron","12","56","750 ml","92.64","29",""
"1","","Laphroaig 1967 RWD","15","57","750 ml","96.24","44",""
"2","","Laphroaig 1970 RWD","14","57","750 ml","95.93","19",""
"5","","Strathisla 1967 RWD","","57","750 ml","95.81","24",""
"8","","Springbank 100 Proof?Imported by Samaroli","12","57","750 ml","95.37","122",""
"68","","Port Ellen 1981 RWD","","57","700 ml","94.53","24",""
"70","","Tormore 1966 RWD","16","57","750 ml","94.52","75",""
"108","","Ardbeg 1973 RWD?20th anniversary","","57","750 ml","94.25","32",""
"114","","Ardbeg 1974 RWD","15","57","750 ml","94.18","48",""
"120","","Caol Ila 1968 RWD?Full proof","","57","750 ml","94.14","51",""
"162","","Ardbeg 1973 Sa?Fragments of Scotland","","57","750 ml","93.97","37",""
"170","","Bowmore 1965?Islay Pure Malt","","57","750 ml","93.94","21",""
"211","","Laphroaig 1980","27","57","700 ml","93.82","135",""
"249","","Glen Garioch 1975 Sa?Handwritten label","13","57","750 ml","93.71","65",""
"295","","Springbank 100¡Æ Proof?Green Thistle","12","57","700 ml","93.6","138",""
"327","","Ardbeg 1974 CA?Authentic Collection - 150th Anniversary Bottling","18","57","700 ml","93.55","25",""
"338","","Talisker 1957 GM?Black Label, Golden Eagle","","57","750 ml","93.53","64",""
"342","","Glenfarclas 1971?Cask Strength","24","57","700 ml","93.52","44",""
"346","","Springbank 1972?Black Label Screw cap","10","57","750 ml","93.5","24",""
"353","","Macallan 1972 GM?Speymalt Ping III","","57","700 ml","93.48","23",""
"383","","Glen Garioch 1975 RWD?Coilltean","","57","750 ml","93.42","17",""
"393","","Glen Garioch 1975 Sa?Coilltean","","57","750 ml","93.4","37",""
"447","","Ardbeg 1975 RWD","","57","750 ml","93.31","18",""
"458","","Strathisla 1963 JW?Old Train Line","40","57","700 ml","93.31","51",""
"477","","Karuizawa 1964","48","57","700 ml","93.27","28",""
"496","","Ardbeg 1975 RWD","","57","750 ml","93.25","16",""
"515","","Longmorn 1971 Sc","","57","700 ml","93.22","48",""
"550","","Clynelish 1972 3R","27","57","700 ml","93.17","15",""
"553","","Springbank 1965 Soh?Anniversary bottling","26","57","700 ml","93.17","20",""
"555","","Bowmore 1971 Ses","18","57","750 ml","93.16","73",""
"582","","Springbank 1973 CA?Dumpy Bottle","18","57","700 ml","93.12","36",""
"590","","Springbank 1969 IM?Chieftain's Choice","39","57","700 ml","93.11","49",""
"611","","Bowmore 1971 Ses","18","57","750 ml","93.08","41",""
"652","","Macallan 1970 MI?2nd Collection","","57","750 ml","93.04","25",""
"718","","Glenglassaugh 1972?The Master Distillers' Selection","39","57","700 ml","92.96","269",""
"726","","Ardbeg 1974 CA?Authentic Collection - 150th Anniversary Bottling","17","57","700 ml","92.94","19",""
"734","","Ardbeg 1976 AD?Distillery","19","57","700 ml","92.93","16",""
"775","","Macallan 10-year-old GM","10","57","750 ml","92.88","19",""
"822","","Springbank 1971 3R?The Life","35","57","700 ml","92.83","26",""
"838","","Bowmore 1971 Ses","14","57","750 ml","92.81","19",""
"928","","Caol Ila 15-year-old?Bulloch Lade & Co.","15","57","750 ml","92.71","65",""
"979","","Macallan 10-year-old?Full Proof","10","57","750 ml","92.66","210",""
"14","","Springbank 1966?Local Barley - West Highland","24","58","750 ml","95.1","74",""
"47","","Ord 1962 Sa?Bouquet","22","58","750 ml","94.67","64",""
"65","","Brora 1972?Rare Malts Selection","22","58","700 ml","94.55","88",""
"78","","Springbank 1966?Local Barley - West Highland","24","58","50 ml","94.42","16",""
"137","","Aultmore 1973 RWD","","58","750 ml","94.08","15",""
"197","","Caol Ila 1968 It","21","58","750 ml","93.86","24",""
"220","","Macallan 1964?Fine & Rare","37","58","700 ml","93.8","17",""
"277","","Caol Ila 1968 GM?Cask Series","","58","750 ml","93.65","69",""
"280","","Macallan 1972?Fine & Rare","29","58","700 ml","93.64","20",""
"437","","Springbank 1967?Sherry Cask","10","58","750 ml","93.33","16",""
"438","","Ardbeg 1972 DE","18","58","750 ml","93.33","28",""
"449","","Bowmore 1969?20th Anniversary Edoardo Giaccone`s whiskyteca","","58","750 ml","93.31","15",""
"452","","Glenglassaugh 37-year-old?Miniature - Hand Bottled at the Distillery","37","58","50 ml","93.31","18",""
"481","","Longmorn 1969 GM?Celtic Series - Book of Kells","39","58","700 ml","93.27","86",""
"528","","Karuizawa 1967?Vintage - Single Cask Malt Whisky","42","58","700 ml","93.2","114",""
"530","","Longmorn 1971 Ses?Antica Casa Marchesi Spinola","18","58","750 ml","93.2","97",""
"556","","Ardbeg 1972 SV?Vintage Collection - Dumpy","18","58","750 ml","93.16","32",""
"607","","Karuizawa 1967?Vintage - Single Cask Malt Whisky","42","58","700 ml","93.09","106",""
"630","","Bowmore 1969","","58","750 ml","93.06","18",""
"642","","Ardbeg 1975 Blo","25","58","700 ml","93.05","24",""
"671","","Longmorn 1972 GM","16","58","750 ml","93","28",""
"720","","Glenfarclas 1967?The Family Casks (Release A14)","47","58","700 ml","92.95","22",""
"770","","Caol Ila 1966 GM","19","58","750 ml","92.88","19",""
"807","","Bruichladdich 10-year-old?Islay Malt","10","58","750 ml","92.84","33",""
"823","","Brora 1972 JM?Fine Malt Selection - Miniature","22","58","50 ml","92.83","16",""
"905","","Macallan Coronation Bottling?Cecil Beaton","","58","350 ml","92.74","26",""
"950","","Port Ellen Port Ellen Maltings?25th Anniversary 1973 - 1998","21","58","700 ml","92.69","61",""
"956","","Yamazaki 1995?The Owner's Cask","11","58","700 ml","92.68","21",""
"11","","Brora 1972?Limited Edition","40","59","700 ml","95.18","86",""
"23","","Glen Garioch 1971 Sa?Full Proof","","59","750 ml","94.9","137",""
"37","","Glen Grant 1953 GM?Mr. George Legacy","","59","700 ml","94.73","58",""
"76","","Springbank 10-year-old?100% Pure Malt","10","59","750 ml","94.46","28",""
"159","","Ardbeg 1974 RWD","","59","750 ml","93.98","57",""
"217","","Brora 1972 DL?Platinum Selection","29","59","700 ml","93.81","70",""
"240","","Glenglassaugh 1972?for Andrea Caminneci","38","59","700 ml","93.74","205",""
"380","","Glenugie 1967 Ses?Bird Label","","59","750 ml","93.42","69",""
"412","","Springbank 1967?Black Label Cork stopper","10","59","750 ml","93.37","29",""
"573","","Macallan 14-year-old MI?1st Collection","14","59","750 ml","93.13","17",""
"577","","Glen Grant 1950 GM?Exclusive","65","59","700 ml","93.13","26",""
"619","","Karuizawa 1963?Single Cask","50","59","700 ml","93.07","17",""
"663","","Glen Grant 1969 RWD","","59","750 ml","93.03","80",""
"737","","Port Ellen 1981 TB","19","59","700 ml","92.93","47",""
"768","","Port Ellen 12-year-old JM?Fine Malt Selection","12","59","750 ml","92.88","44",""
"793","","Springbank 1968?Black Label Cork stopper","10","59","750 ml","92.86","27",""
"820","","Port Ellen 12-year-old JM?Fine Malt Selection","12","59","750 ml","92.83","40",""
"895","","Glen Avon 1974 GM?Original Cask - Natural High Strength","","59","750 ml","92.75","18",""
"952","","Linlithgow 1973?Diageo Special Releases 2004","30","59","700 ml","92.69","185",""
"30","","Springbank 1966?Local Barley - West Highland","24","60","750 ml","94.79","41",""
"67","","Longmorn 1974 Sa?Natural Strength","","60","750 ml","94.54","56",""
"175","","Glen Grant 1955 GM?Celtic Series - Book of Kells","59","60","700 ml","93.94","22",""
"364","","Glenfarclas 1965?The Family Casks","41","60","700 ml","93.45","102",""
"501","","Caol Ila 1969 GM?Celtic Label","15","60","750 ml","93.24","36",""
"565","","Springbank 1965 SMWS 27.9","","60","750 ml","93.14","16",""
"612","","Glenfarclas 1967?The Family Casks (Release V)","","60","700 ml","93.08","43",""
"647","","Glen Garioch 1972 MHDL?Slim Cowell's Personal Selection II","15","60","750 ml","93.04","32",""
"880","","Karuizawa 1981?Geisha Label","31","60","700 ml","92.76","33",""
"100","","Springbank 1966?Local Barley - West Highland","24","61","750 ml","94.28","23",""
"161","","Brora 1972?Rare Malts Selection","22","61","700 ml","93.98","67",""
"632","","Miltonduff 1966 Ses?Antica Casa Marchesi Spinola","23","61","750 ml","93.06","73",""
"943","","Longmorn 1969 GM?Original Cask - Natural High Strength","19","61","750 ml","92.69","32",""
"276","","Port Ellen 12-year-old JM?Fine Malt Selection","12","62","750 ml","93.65","82",""
"397","","Port Ellen 1969 GM","","62","750 ml","93.39","33",""
"589","","Port Ellen 12-year-old JM?Fine Malt Selection - Miniature","12","62","50 ml","93.11","31",""
"591","","St. Magdalene 1978?100 years of Waterloo Street Engineering","20","62","700 ml","93.11","40",""
"606","","Port Ellen 1982 JW?Gentle Noses","22","62","700 ml","93.09","36",""
"659","","Longmorn 1969 GM?Original Cask - Natural High Strength","","62","750 ml","93.03","34",""
"673","","Karuizawa 1965?Single Cask","50","62","700 ml","93","32",""
"877","","Talisker 1981?Diageo Special Releases 2002","20","62","700 ml","92.77","478",""
"937","","Karuizawa 1965?Single Cask","50","62","700 ml","92.7","26",""
"205","","Caol Ila 1974 JM?The London Scottish Malt Whisky Society","12","63","750 ml","93.84","42",""
"456","","Caol Ila 15-year-old?The Manager's Dram","15","63","750 ml","93.31","92",""
"109","","Port Ellen 1969 GM?Celtic Label","15","64","750 ml","94.24","48",""
"580","","Port Ellen 1969 GM?Connoisseurs Choice","15","64","750 ml","93.13","27",""
"847","","Port Ellen 1974 Ses","15","64","750 ml","92.8","27",""
"995","","Lagavulin 1978 Kb","14","64","700 ml","92.64","26",""
"766","","Port Ellen 1974 Ses","14","65","750 ml","92.88","35",""
"957","","Glenfarclas 1968?The Family Casks","38","65","700 ml","92.68","61",""
"996","","Karuizawa 1977?Geisha Label","","65","700 ml","92.64","24",""
"94","","Macallan 1959?Rinaldi Import","","80","750 ml","94.31","34",""
"455","","Macallan 1954?distilled by R. Kemp, Macallan-Glenlivet","15","80","757 ml","93.31","32",""
"519","","Macallan 1960?80 proof, 26 2/3 FL OZ, FLLI Rinaldi Import","","80","750 ml","93.22","21",""
"725","","Macallan 1957?Pure Highland Malt Scotch Whisky","15","80","750 ml","92.95","24",""
"750","","Macallan 1958?Pure Highland Malt","","80","750 ml","92.9","32",""
